country,subj_id,gender,age,experimenter,location,character_cat,character_orig,target,sequence,trial,question_cat,question,clarification,response_orig,response_cat,response,comments
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,8,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,9,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,10,universal,think about things,like when you have a thought or an idea about something,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,11,universal,figure out how to do things,like when you learn a new fact or understand something new,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,12,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,13,universal,sense temperatures,like when you can tell if something is warm or cool,no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,14,universal,choose what to do,like when you decide between different things,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,15,universal,smell things,"like when you can tell if something smells sweet, or rotten",no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,16,universal,feel pain,like when something hurts you,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,17,universal,remember things,like when you remember something that happened before,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,18,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,19,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,20,universal,sense when things are far away,like when you see that something is far away from you,no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,21,universal,hear things,like when you hear a noise,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,22,universal,feel scared,like when you feel afraid,no,no,0,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,23,universal,feel proud,like when you feel really good about something you did,yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,24,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,25,universal add-on,have minds,[NONE],yes,yes,1,NA
US,us_children_008_god,female,8,NAP,tech,universal,god,god,2,26,universal add-on,have souls,[NONE],yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,1,universal,feel tired,like when you feel sleepy,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,2,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,3,universal,get angry,like when you feel mad,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,4,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,5,universal,"feel sick, like when you feel like you might vomit",[NONE],yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,6,universal,feel sad,like when you feel bad or unhappy,yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,7,universal,figure out how to do things,like when you learn a new fact or understand something new,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,8,universal,feel shy,like when you feel quiet or embarrassed,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,9,universal,feel scared,like when you feel afraid,yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,10,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,11,universal,remember things,like when you remember something that happened before,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,12,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,kind of,kind of,0.5,mother said something
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,13,universal,sense when things are far away,like when you see that something is far away from you,yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,14,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,15,universal,pray,like when you pray,no,no,0,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,16,universal,hear things,like when you hear a noise,yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,17,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,18,universal,feel love,like when you really like somebody and care about them a lot,no,no,0,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,19,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,20,universal,think about things,like when you have a thought or an idea about something,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,21,universal,feel pain,like when something hurts you,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,22,universal,feel happy,like when you feel good,kind of,kind of,0.5,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,23,universal,choose what to do,like when you decide between different things,yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,24,universal add-on,have souls,[NONE],yes,yes,1,mother interrupted
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,25,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
US,us_children_009_mice,male,7,NAP,tech,universal,mice,mice,3,26,universal add-on,have minds,[NONE],yes,yes,1,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,1,universal,remember things,like when you remember something that happened before,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,2,universal,hear things,like when you hear a noise,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,3,universal,think about things,like when you have a thought or an idea about something,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,4,universal,choose what to do,like when you decide between different things,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,5,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,6,universal,feel scared,like when you feel afraid,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,7,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,8,universal,pray,like when you pray,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,9,universal,feel proud,like when you feel really good about something you did,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,10,universal,feel tired,like when you feel sleepy,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,11,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,12,universal,sense temperatures,like when you can tell if something is warm or cool,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,13,universal,feel pain,like when something hurts you,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,14,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,15,universal,get angry,like when you feel mad,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,16,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,17,universal,feel happy,like when you feel good,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,18,universal,sense when things are far away,like when you see that something is far away from you,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,19,universal,smell things,"like when you can tell if something smells sweet, or rotten",no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,20,universal,get hungry,like when you feel like you need to eat something,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,21,universal,feel love,like when you really like somebody and care about them a lot,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,22,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,23,universal,figure out how to do things,like when you learn a new fact or understand something new,no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,24,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,25,universal add-on,have minds,[NONE],no,no,0,NA
US,us_children_010_rocks,male,7,NAP,tech,universal,rocks,rocks,4,26,universal add-on,have souls,[NONE],no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,1,universal,feel proud,like when you feel really good about something you did,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,2,universal,feel scared,like when you feel afraid,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,3,universal,hear things,like when you hear a noise,yes,yes,1,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,4,universal,sense when things are far away,like when you see that something is far away from you,kind of,kind of,0.5,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,5,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,yes,yes,1,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,6,universal,feel love,like when you really like somebody and care about them a lot,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,7,universal,remember things,like when you remember something that happened before,yes,yes,1,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,8,universal,feel pain,like when something hurts you,no,no,0,unless they are broken
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,9,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,10,universal,choose what to do,like when you decide between different things,kind of,kind of,0.5,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,11,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,12,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,13,universal,figure out how to do things,like when you learn a new fact or understand something new,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,14,universal,think about things,like when you have a thought or an idea about something,kind of,kind of,0.5,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,15,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,16,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,17,universal,get angry,like when you feel mad,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,18,universal,pray,like when you pray,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,19,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,20,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,yes,yes,1,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,21,universal,feel tired,like when you feel sleepy,no,no,0,unless they don't have any charge
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,22,universal,get hungry,like when you feel like you need to eat something,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,23,universal,feel happy,like when you feel good,no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,24,universal add-on,have souls,[NONE],no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,25,universal add-on,have minds,[NONE],no,no,0,NA
US,us_children_011_cellphones,female,7,NAP,tech,universal,cellphones,cellphones,5,26,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
US,us_children_012_chickens,male,10,NAP,tech,universal,chickens,chickens,6,1,universal,choose what to do,like when you decide between different things,no,no,0,NA
US,us_children_012_chickens,male,10,NAP,tech,universal,chickens,chickens,6,2,universal,feel happy,like when you feel good,yes,yes,1,NA
US,us_children_012_chickens,male,10,NAP,tech,universal,chickens,chickens,6,3,universal,feel pain,like when something hurts you,no,no,0,NA
US,us_children_012_chickens,male,10,NAP,tech,universal,chickens,chickens,6,4,universal,think about things,like when you have a thought or an idea about something,no,no,0,NA
